CustomerID,customer_clusters,tsne_1,tsne_2,order_count,min_order,mean_order,max_order,total_spend,cat_0,cat_1,cat_2,cat_3,cat_4,first_purchase_days,last_purchase_days
13576.0,0,55.85673,7.790382,20,-10.65,335.165,623.6800000000001,6703.3,0.0,0.9615100025360643,0.0,0.00018647531812689271,0.03830352214580878,372,9
13577.0,0,45.386234,-17.122368,5,-29.3,331.65999999999997,493.8,1658.3,0.0,0.9904118675752276,0.0,0.0,0.009588132424772357,241,24
13579.0,2,-4.8001475,24.556078,2,164.70000000000002,233.51999999999998,302.34,467.03999999999996,0.0,0.661292394655704,0.0,0.06487667009249742,0.2738309352517985,368,14
13581.0,3,-19.149282,21.725319,1,118.0,118.0,118.0,118.0,0.0,0.5805084745762712,0.0,0.26949152542372884,0.15000000000000002,308,308
13583.0,2,-27.38537,-32.39803,1,781.03,781.03,781.03,781.03,0.0,0.9503732251001882,0.0,0.0,0.049626774899811786,155,155
13584.0,3,-54.67493,-40.687927,1,142.4,142.4,142.4,142.4,0.0,0.9438202247191011,0.0,0.0,0.056179775280898875,306,306
13587.0,4,-17.781635,0.3567314,3,-299.4,115.66666666666667,712.4,347.0,0.0,0.8703170028818443,0.0,0.05706051873198847,0.07262247838616716,63,31
13588.0,0,45.37695,2.956093,13,-17.700000000000003,188.08615384615385,491.0,2445.12,0.0,0.99387637628443,0.0,0.0,0.006123623715569926,254,15
13589.0,3,-14.932248,16.808372,2,147.0,189.825,232.65,379.65,0.0,0.6845779006980113,0.0,0.1576451995258791,0.1577768997761096,179,14
13590.0,0,22.202654,22.778154,7,-5.800000000000001,282.30285714285714,552.4,1976.12,0.0,0.762261401129486,0.0,0.010019634435155758,0.2277189644353582,302,10
13591.0,2,27.170732,-26.639688,3,314.03,372.3766666666666,462.2,1117.1299999999999,0.0,0.8754397429126421,0.0,0.017813504247491337,0.10674675283986643,266,64
13592.0,3,4.730848,-30.319563,4,32.849999999999994,61.989999999999995,95.94,247.95999999999998,0.0,0.9397080174221649,0.0,0.060291982577835135,0.0,263,35
13593.0,2,14.281886,30.226982,6,-46.8,331.71333333333337,645.83,1990.2800000000002,0.0,0.6521192997970136,0.0,0.025800389894889163,0.32208031030809736,335,107
13594.0,4,-41.19586,-2.6174076,1,396.97,396.97,396.97,396.97,0.0,0.9554122477769101,0.0,0.0,0.044587752223089916,52,52
13596.0,4,-62.758698,14.540833,2,285.44,348.52,411.6,697.04,0.0,0.9075375875129118,0.0,0.025177895099276947,0.06728451738781131,12,5
13598.0,4,-51.312923,10.349057,2,-12.75,83.71000000000001,180.17000000000002,167.42000000000002,0.0,0.8635169035957473,0.0,0.029566360052562416,0.10691673635169036,46,46
13599.0,0,58.66631,21.598465,33,-25.68,152.44242424242427,580.57,5030.6,0.00506724532621137,0.7963643011573192,0.0,0.005454740557039298,0.19311371295943028,366,0
13600.0,3,-49.303215,-45.327953,1,219.52,219.52,219.52,219.52,0.0,0.92961916909621,0.0,0.0,0.0703808309037901,311,311
13601.0,2,7.0796714,-15.358772,2,320.12,346.65999999999997,373.2,693.3199999999999,0.0,0.807707840535395,0.0,0.0,0.1922921594646051,210,44
13602.0,4,-41.9975,2.3619223,1,428.89,428.89,428.89,428.89,0.0,0.871295670218471,0.0,0.0,0.12870432978152907,64,64
13603.0,4,-53.452595,13.628504,1,164.34,164.34,164.34,164.34,0.0,0.7921382499695753,0.0,0.0,0.2078617500304247,25,25
13606.0,3,2.7629893,-37.781834,3,30.119999999999997,93.51333333333332,180.4,280.53999999999996,0.0,0.9147002210023526,0.0,0.0,0.08529977899764739,311,28
13607.0,4,-38.313892,12.034923,1,678.01,678.01,678.01,678.01,0.0,0.6795474992994204,0.0,0.0,0.3204525007005797,39,39
13610.0,0,27.879253,1.8195285,9,-8.5,123.93666666666667,239.17000000000002,1115.43,0.0,0.8933057206637798,0.0,0.02129223707449145,0.08540204226172866,284,11
13611.0,2,11.196402,1.4461696,4,-13.6,289.55,535.08,1158.2,0.0,0.6657140390260748,0.0,0.0855551718183388,0.24873078915558622,359,88
13614.0,2,31.333406,-13.758391,4,205.75,402.615,589.23,1610.46,0.0005277995106988066,0.8937446443873179,0.0,0.029556772599133165,0.07617078350285013,330,23
13615.0,2,-5.1537666,-26.828062,2,-17.700000000000003,199.995,417.69,399.99,0.0,0.7644941123528088,0.0,0.0,0.2355058876471912,318,312
13617.0,2,1.5870711,24.91992,3,131.10999999999999,181.39333333333335,234.59,544.1800000000001,0.0,0.719743467235106,0.0,0.0,0.28025653276489393,179,39
13618.0,1,-26.974888,19.489271,1,177.34,177.34,177.34,177.34,0.0,0.5826096763279576,0.0,0.09631216871546182,0.3210781549565806,173,173
13621.0,3,-48.717728,-31.769215,1,213.85,213.85,213.85,213.85,0.0,1.0,0.0,0.0,0.0,116,116
13623.0,0,21.484451,6.6077237,7,-55.44,96.06285714285715,195.86,672.44,0.0,0.8225036300681335,0.0,0.06185077627610856,0.11564559365575784,296,30
13626.0,3,-22.725134,16.957901,1,257.23,257.23,257.23,257.23,0.0,0.8720988998172842,0.0,0.12790110018271586,0.0,252,252
13627.0,0,13.999957,28.287561,7,-12.75,232.00285714285715,421.08,1624.02,0.0,0.670139530301351,0.0,0.008374281104912501,0.32148618859373657,357,58
13629.0,0,59.100845,-0.65772957,11,336.36,708.3963636363636,895.0,7792.36,0.0,0.9991068174468325,0.0,0.0,0.0008931825531674613,338,22
13630.0,1,11.777621,40.992016,11,-14.4,181.42545454545453,438.32,1995.6799999999998,0.0,0.46218331596247897,0.0,0.01240178786178145,0.5254148961757397,285,4
13631.0,0,45.84593,-6.1530986,12,-48.65,251.81416666666667,850.0,3021.77,0.0,1.0,0.0,0.0,0.0,266,99
13632.0,0,18.65673,26.656862,6,-4.25,352.83666666666664,854.53,2117.02,0.0,0.7103806293752538,0.0,0.007888446967907718,0.2817309236568384,242,24
13634.0,0,35.956684,47.66001,5,158.36,315.032,588.51,1575.1599999999999,0.0,0.6995733766728459,0.015871403539957845,0.0,0.2845552197871962,326,32
13635.0,2,-31.955334,-4.0392394,1,1071.03,1071.03,1071.03,1071.03,0.0,0.8431789959198156,0.0,0.0,0.1568210040801845,67,67
13636.0,0,12.358513,26.423723,6,-7.5,156.93666666666667,302.57,941.62,0.0,0.6520677130902062,0.0,0.046674879463053036,0.3012574074467407,284,36
13637.0,2,1.0105536,28.957136,3,125.65,270.1666666666667,422.6,810.5,0.0,0.6949644732777263,0.0,0.015446400988569663,0.28958912573370404,225,51
13638.0,4,-61.8409,1.4491996,1,122.64,122.64,122.64,122.64,0.0,1.0,0.0,0.0,0.0,15,15
13639.0,2,-33.331043,-7.9348726,1,1033.34,1033.34,1033.34,1033.34,0.0,0.9749743550041614,0.0,0.0,0.025025644995838738,73,73
13642.0,2,-22.079084,19.517086,1,354.8,354.8,354.8,354.8,0.0,0.77119503945885,0.0,0.16558624577226605,0.06321871476888387,215,215
13643.0,2,14.590903,-14.446395,3,87.9,173.14666666666668,260.04,519.44,0.0,0.9139457877714461,0.0,0.0,0.08605421222855382,185,30
13644.0,0,4.9216557,10.815046,5,-26.74,519.504,851.09,2597.52,0.0,0.6352559364316733,0.0,0.03813637623579414,0.3266076873325326,105,8
13645.0,2,-46.438084,-32.473766,1,252.1,252.1,252.1,252.1,0.0,1.0,0.0,0.0,0.0,119,119
13647.0,0,25.636871,-7.568192,5,-7.9,334.044,472.04,1670.22,0.0,0.9762306761983451,0.0,0.011914598076900047,0.011854725724754822,234,9
13649.0,3,-4.996422,-27.866428,2,148.8,173.3,197.8,346.6,0.0,0.8100115406809001,0.0,0.0,0.1899884593190998,365,256
13650.0,0,32.872425,7.700142,7,-27.0,258.47714285714284,447.62,1809.34,0.0,0.7992638199564482,0.0,0.0,0.20073618004355182,267,16
13651.0,3,-62.731384,-8.89895,2,15.0,47.1,79.2,94.2,0.0,1.0,0.0,0.0,0.0,39,34
13652.0,2,28.99883,-25.221891,3,308.8,365.02666666666664,456.84000000000003,1095.08,0.0,0.86443912773496,0.0,0.0,0.13556087226504,368,45
13654.0,0,52.89847,-15.369297,6,99.60000000000001,451.22166666666664,893.46,2707.33,0.0,0.9532897725803652,0.0,0.011044091411095063,0.03566613600853978,272,42
13655.0,2,29.273493,-28.871693,2,383.65,466.485,549.32,932.97,0.0,0.8861699733110389,0.0,0.0,0.11383002668896106,241,113
13656.0,2,-4.661211,-27.275955,2,162.70000000000002,189.825,216.95,379.65,0.0,0.7921243250362175,0.0,0.0,0.20787567496378243,336,164
13657.0,2,15.994616,-10.013552,2,152.34,191.07,229.8,382.14,0.0,0.8798869524258126,0.0,0.0,0.12011304757418748,201,10
13658.0,0,35.143036,0.85417795,7,-167.0,345.9242857142857,1009.27,2421.47,0.0,0.9445997679095756,0.0,0.01234787133435475,0.043052360756069656,203,9
13659.0,2,1.7526441,-15.246048,3,-22.35,516.95,1045.4,1550.8500000000001,0.0,0.6705226166295902,0.0,0.03846277847631943,0.2910146048940903,320,196
13662.0,2,9.093276,-35.172127,7,-7.03,125.58285714285715,364.82,879.08,0.0,0.9829367065568549,0.0,0.0,0.017063293443145104,258,85
13663.0,3,-49.94199,-35.178856,1,189.47,189.47,189.47,189.47,0.0,1.0,0.0,0.0,0.0,178,178
13666.0,3,-11.385818,-38.336853,3,20.4,28.21666666666667,43.650000000000006,84.65,0.0,0.7590076786769049,0.0,0.0,0.24099232132309506,286,59
13667.0,2,-44.276016,-33.59593,1,305.02,305.02,305.02,305.02,0.0,0.9522326404825914,0.0,0.016228444036456624,0.03153891548095207,148,148
13668.0,0,59.56366,23.026648,29,-73.87,214.34724137931033,1131.46,6216.07,0.005077162901962172,0.7298405584235698,0.0,0.008172366141307931,0.25690991253316,362,2
13669.0,3,-9.87503,-16.214594,2,48.150000000000006,109.27499999999999,170.39999999999998,218.54999999999998,0.0,1.0,0.0,0.0,0.0,149,50
13670.0,4,-43.665127,-2.7602515,1,349.7,349.7,349.7,349.7,0.0,0.9525307406348298,0.0,0.0,0.047469259365170144,74,74
13672.0,1,-6.3221717,40.228638,6,-71.46,-11.910000000000002,124.26,-71.46000000000001,0.0,0.0,0.0,0.0,0.0,333,300
13673.0,4,-21.434116,-5.416573,2,183.32,198.45999999999998,213.6,396.91999999999996,0.0,0.9840773959488058,0.0,0.0,0.015922604051194195,31,18
13675.0,2,-3.509667,33.70893,2,178.38000000000002,243.41000000000003,308.44,486.82000000000005,0.0,0.6267203483833861,0.0,0.07822193007682511,0.2950577215397888,284,150
13678.0,3,-47.77047,-34.088017,1,232.6,232.6,232.6,232.6,0.0,1.0,0.0,0.0,0.0,151,151
13680.0,0,37.83922,25.884356,5,-1520.11,440.4620000000001,1520.1100000000001,2202.3100000000004,0.0,0.8092003396433743,0.0,0.005993706608061534,0.18480595374856398,338,0
13681.0,1,5.96375,39.817646,4,117.08000000000001,206.9575,327.62,827.83,0.0,0.4179118901223681,0.0,0.06976069966055833,0.5123274102170735,154,17
13682.0,3,-61.872936,-29.487408,1,59.5,59.5,59.5,59.5,0.0,1.0,0.0,0.0,0.0,186,186
13684.0,3,3.2350025,66.95375,2,-3.0,32.115,67.23,64.23,0.09185738751362292,0.8629923711661217,0.0,0.0,0.04515024132025533,285,285
13685.0,0,1.8325958,5.113973,7,3.2,445.63428571428574,1334.16,3119.44,0.0,0.9998749775600749,0.0,0.0,0.00012502243992511478,59,2
13686.0,3,-60.950306,-29.911333,1,72.0,72.0,72.0,72.0,0.0,1.0,0.0,0.0,0.0,182,182
13689.0,2,-33.950253,-7.3959336,1,910.0,910.0,910.0,910.0,0.0,1.0,0.0,0.0,0.0,62,62
13690.0,4,-53.08984,-7.4774156,1,172.25,172.25,172.25,172.25,0.0,1.0,0.0,0.0,0.0,58,58
13692.0,0,28.561497,-12.774356,5,-14.95,293.374,856.63,1466.8700000000001,0.0,0.9206241473628484,0.0,0.024399845252719956,0.05497600738443161,235,24
13693.0,1,-4.60156,39.733036,2,-22.05,-16.0,-9.95,-32.0,-0.0,0.5359375,-0.0,-0.0,0.46406250000000004,324,324
13694.0,0,66.010506,12.782029,60,-933.9200000000001,1044.2183333333332,3547.34,62653.1,0.0,0.8832817632671742,0.0,0.01937286349745169,0.09734537323537405,373,3
13695.0,1,10.405366,42.358444,15,54.6,166.942,381.54,2504.13,0.009967533634435912,0.4007739214817122,0.0,0.00790693773885541,0.5813516071449965,259,30
13697.0,1,-44.218147,26.896446,1,151.29999999999998,151.29999999999998,151.29999999999998,151.29999999999998,0.0,0.4281559814937211,0.0,0.0,0.5718440185062789,38,38
13699.0,2,-44.212563,-34.17173,1,308.58000000000004,308.58000000000004,308.58000000000004,308.58000000000004,0.0,1.0,0.0,0.0,0.0,154,154
13700.0,0,43.040737,-1.7160834,10,14.99,226.512,390.47,2265.12,0.0,0.9335443596807235,0.0,0.020396270396270396,0.046059369923006285,326,25
13703.0,3,-60.812546,-35.956146,1,99.5,99.5,99.5,99.5,0.0,1.0,0.0,0.0,0.0,317,317
13704.0,0,1.2664342,10.846755,10,-12.75,229.531,422.32,2295.31,0.0,0.8702223229106308,0.0,0.02514693004430774,0.10463074704506145,87,4
13705.0,0,20.431854,-5.759479,3,189.18,237.28666666666666,318.14,711.86,0.0,0.8635967746467001,0.0,0.0,0.13640322535329982,373,7
13706.0,2,-35.95024,-28.624723,1,330.79,330.79,330.79,330.79,0.0,0.8331267571571087,0.0,0.0,0.1668732428428913,302,302
13707.0,2,-19.290325,23.010511,2,223.0,403.205,583.41,806.41,0.0,0.6710110241688472,0.0,0.28788085465210006,0.04110812117905284,314,266
13708.0,2,-36.19124,-26.619078,1,296.88,296.88,296.88,296.88,0.0,0.7741454150841021,0.0,0.0,0.22585458491589797,270,270
13709.0,0,56.836567,12.991485,17,-32.8,367.5947058823529,1097.24,6249.11,0.0,0.8957563557050524,0.0,0.025315604942143757,0.07892803935280383,314,3
13710.0,1,-44.83469,23.767525,1,180.48,180.48,180.48,180.48,0.0,0.5651595744680852,0.0,0.0,0.4348404255319149,31,31
13711.0,1,-14.1015,43.895218,2,81.10000000000001,126.03,170.96,252.06,0.0,0.3991906688883599,0.0,0.0,0.60080933111164,218,218
13712.0,3,-47.89062,-39.74354,1,228.84,228.84,228.84,228.84,0.0,1.0,0.0,0.0,0.0,246,246
13715.0,2,5.3611217,-23.928202,8,-12.9,131.7425,445.22,1053.94,0.0,0.7915915517012353,0.0,0.026187449000891892,0.18222099929787275,372,280
13716.0,1,-19.415064,38.79826,1,138.28,138.28,138.28,138.28,0.0,0.5610355799826439,0.0,0.0,0.4389644200173561,268,268
13717.0,0,5.9211574,58.516968,7,-12.75,204.60857142857142,301.53999999999996,1432.26,0.02697834192115956,0.7652660829737616,0.0,0.06887017720246323,0.13888539790261542,297,31
13718.0,1,4.158588,68.014946,2,114.05000000000001,153.275,192.5,306.55,0.12428641330941115,0.8430924808351002,0.0,0.0,0.0326211058554885,295,245
13719.0,0,17.355455,9.892387,5,121.66000000000001,208.336,330.79,1041.68,0.0,0.7375393594961984,0.0,0.05279932416865064,0.2096613163351509,233,14
13720.0,2,-4.2078447,34.76723,4,120.45,199.975,266.2,799.9,0.0,0.6677709713714213,0.0,0.05275659457432179,0.27947243405425676,254,116
13721.0,4,-39.713455,11.979929,1,524.14,524.14,524.14,524.14,0.0,0.708512992711871,0.0,0.0,0.29148700728812915,35,35
13722.0,2,52.384743,-21.009487,4,-6.25,592.29,1463.47,2369.16,0.0,0.9787772881527629,0.0,0.0,0.021222711847236994,282,119
13723.0,3,-49.748444,-37.192936,1,199.85000000000002,199.85000000000002,199.85000000000002,199.85000000000002,0.0,1.0,0.0,0.0,0.0,216,216
13725.0,0,40.352894,-3.4255204,11,-133.15,164.52818181818182,947.65,1809.81,0.0,0.9630016410562434,0.0,0.01757090523314602,0.019427453710610505,308,49
13726.0,2,-16.793823,-10.369204,2,292.68,539.83,786.98,1079.66,0.0,0.9851064223922347,0.0,0.0,0.014893577607765407,100,38
13727.0,4,-21.324492,-5.736393,2,110.4,166.74,223.08,333.48,0.0,1.0,0.0,0.0,0.0,33,28
13728.0,0,21.091923,7.9813824,6,141.15,169.35666666666665,219.12,1016.14,0.0,0.8170330859920877,0.0,0.03690436357194874,0.14606255043596356,310,36
13730.0,2,19.075218,-28.34321,2,306.75,376.29999999999995,445.84999999999997,752.5999999999999,0.0,0.9294445920807866,0.0,0.0,0.07055540791921339,161,135
13731.0,2,-0.8898119,-24.89394,2,302.47,305.295,308.12,610.59,0.0,0.8656545308635908,0.0,0.024484514977317018,0.10986095415909201,246,218
13732.0,4,-36.146503,0.12020417,1,491.86,491.86,491.86,491.86,0.0,1.0,0.0,0.0,0.0,27,27
13735.0,0,47.613407,-12.147037,8,-54.0,345.7725,991.56,2766.18,0.0,0.9156779385289461,0.0,0.08096002429342992,0.0033620371776240158,234,24
13736.0,0,20.314392,-6.724015,3,-7.9,241.33333333333334,374.37,724.0,0.0,0.9060497237569061,0.0,0.011809392265193371,0.08214088397790055,259,4
13737.0,1,-27.1992,38.6858,1,339.59999999999997,339.59999999999997,339.59999999999997,339.59999999999997,0.0,0.595789163722026,0.0,0.0,0.40421083627797405,199,199
13739.0,4,-49.225792,19.307764,1,216.9,216.9,216.9,216.9,0.0,0.5767634854771785,0.0,0.0,0.42323651452282157,17,17
13740.0,2,-23.32949,-20.4006,1,350.75,350.75,350.75,350.75,0.0,0.9093371347113328,0.0,0.09066286528866714,0.0,240,240
13741.0,2,28.533665,5.1693482,4,-2.1,166.5825,305.3,666.33,0.01575795776867318,0.8286734801074543,0.0,0.0,0.15556856212387254,216,71
13742.0,0,46.433617,30.411366,14,-19.9,221.60142857142858,526.1,3102.42,0.0,0.8139001166831056,0.0,0.06847880042031705,0.11762108289657754,319,16
13743.0,0,39.481976,19.32913,8,-1.45,167.51874999999998,275.76,1340.1499999999999,0.0,1.0,0.0,0.0,0.0,258,2
13744.0,2,27.547361,-39.46832,2,263.2,578.18,893.16,1156.36,0.0,0.9751115569545816,0.0,0.0,0.024888443045418384,291,94
13745.0,3,7.7598763,-44.75225,2,-8.5,145.77,300.04,291.54,0.0,0.9843589215888042,0.0,0.0,0.01564107841119572,161,150
13747.0,3,-62.51619,-34.93297,1,79.6,79.6,79.6,79.6,0.0,1.0,0.0,0.0,0.0,373,373
13748.0,2,11.743659,-35.0757,5,31.6,189.65,335.8,948.25,0.0,0.948009491167941,0.0,0.0,0.051990508832059065,373,95
13750.0,2,46.793587,-19.856592,5,302.39,329.452,363.36,1647.26,0.0,0.9903476075422216,0.0,0.0,0.00965239245777837,336,53
13751.0,2,-37.469185,-41.180122,1,296.25,296.25,296.25,296.25,0.0,1.0,0.0,0.0,0.0,287,287
13752.0,1,0.12574506,43.602013,6,90.6,197.71333333333337,298.99,1186.2800000000002,0.003582628047341268,0.45872812489462855,0.0,0.013445392318845464,0.5242438547391846,246,123
13753.0,2,-22.384422,-28.062597,1,741.26,741.26,741.26,741.26,0.0,0.8923454658284543,0.0,0.046947090089847016,0.06070744408169873,287,287
13754.0,3,4.172398,-46.915985,2,126.6,141.3,156.0,282.6,0.0,0.9639065817409767,0.0,0.0,0.036093418259023353,316,151
13755.0,0,1.1174117,10.796838,10,-6.67,215.46800000000002,495.66,2154.6800000000003,0.0,0.8642304193662169,0.0,0.014665750830749811,0.1211038298030334,62,3
13756.0,0,51.95583,22.370224,15,-44.400000000000006,343.008,610.76,5145.12,0.0,0.8470783966165998,0.0,0.0038677426376838627,0.14905386074571633,367,1
13758.0,0,38.47971,10.237802,7,316.90000000000003,455.79285714285714,893.37,3190.55,0.0,0.7896475529297456,0.0,0.007757283227029823,0.20259516384322454,373,11
13759.0,4,-15.558456,-6.946646,2,99.0,329.70500000000004,560.4100000000001,659.4100000000001,0.0,0.9736127750564899,0.0,0.0,0.026387224943510108,70,32
13760.0,3,3.144875,-40.3528,2,135.09,143.395,151.70000000000002,286.79,0.0,0.9335750897869521,0.0,0.027197601032114087,0.039227309180933784,255,53
13761.0,2,20.109182,-22.580616,2,491.71000000000004,535.325,578.9399999999999,1070.65,0.0,0.866156073413347,0.0,0.040722925325736695,0.09312100126091626,179,49
13762.0,1,-72.49787,-21.492664,2,-306.71999999999997,2.842170943040401e-14,306.72,5.684341886080802e-14,0.0,0.0,0.0,0.0,1.0,218,203
13763.0,2,8.093751,-2.4593759,3,-17.0,563.1533333333333,1714.96,1689.46,0.0,0.7828892072023014,0.0,0.08239319072366318,0.1347176020740355,170,62
13764.0,2,40.420948,-30.034933,3,445.74,507.25333333333333,576.13,1521.76,0.00819747688904106,0.837064447312281,0.0,0.004641944744396745,0.15009613105428113,336,70
13767.0,0,61.64843,16.645714,52,-67.5,325.8790384615385,1735.3000000000002,16945.710000000003,0.0,0.8766590482192839,0.0,0.0,0.1233409517807162,373,1
13769.0,0,12.805288,41.20715,16,-11.75,173.241875,421.18,2771.87,0.0,0.5251148141868125,0.0,0.004509590998134833,0.47037559481505276,366,1
13771.0,2,39.61542,-20.595339,5,-2.75,526.3399999999999,871.6,2631.7,0.0,0.8671011133487859,0.0,0.0037618269559600253,0.12913705969525405,246,63
13772.0,2,23.370955,-17.003986,3,228.42,377.3766666666667,457.8,1132.13,0.0,0.9519578140319573,0.004416453940801851,0.01982987819420031,0.023795853833040375,239,33
13774.0,2,-43.93251,-1.5123717,1,345.0,345.0,345.0,345.0,0.0,0.9223188405797101,0.0,0.0,0.07768115942028986,81,81
13777.0,0,61.739998,24.68035,41,-115.44,628.0085365853658,6260.900000000001,25748.35,0.0,0.6568073732146393,0.0,0.0,0.3431926267853607,372,0
13778.0,3,-50.58395,-29.839384,1,178.7,178.7,178.7,178.7,0.0,0.9538332400671516,0.0,0.0,0.04616675993284835,102,102
13780.0,4,2.5681238,33.242455,2,116.28000000000002,180.00500000000002,243.73000000000002,360.01000000000005,0.0,0.703841559956668,0.0,0.0,0.29615844004333214,170,6
13781.0,3,-57.18767,-35.911617,1,127.84,127.84,127.84,127.84,0.0,1.0,0.0,0.0,0.0,250,250
13782.0,0,9.220357,33.399826,6,111.5,152.0,191.94,912.0,0.0,0.6229714912280702,0.0,0.0,0.37702850877192984,327,12
13784.0,0,12.313092,40.021984,11,38.160000000000004,223.89,603.96,2462.79,0.0,0.5409596433313437,0.0,0.0,0.4590403566686563,331,9
13786.0,1,-21.67364,40.301514,1,230.39999999999998,230.39999999999998,230.39999999999998,230.39999999999998,0.0,0.5078125,0.0,0.0,0.4921875,366,366
13787.0,1,-9.691717,41.141865,2,106.4,154.52,202.64000000000001,309.04,0.0,0.5227802226249029,0.0,0.0,0.4772197773750971,363,75
13790.0,4,36.02701,57.4192,1,348.8,348.8,348.8,348.8,0.0,0.6793577981651377,0.24942660550458715,0.0,0.07121559633027524,3,3
13791.0,2,23.81936,-23.958723,3,-468.32,349.2266666666667,937.0,1047.68,0.0,1.0,0.0,0.0,0.0,167,42
13792.0,3,0.1232927,-39.494595,2,74.60000000000001,97.775,120.95,195.55,0.0,0.8670416773203784,0.0,0.0,0.13295832267962157,286,65
13798.0,0,64.19673,16.426916,63,-243.35999999999999,577.0066666666667,3762.66,36351.42,0.0004849879316956532,0.8576509528376057,0.0,0.0,0.14186405923069853,371,0
13799.0,1,-2.9855967,33.940735,2,341.7,344.42999999999995,347.15999999999997,688.8599999999999,0.0,0.5746595824986209,0.0,0.06619632436198937,0.3591440931393897,293,116
13800.0,2,-22.976053,20.792059,1,558.32,558.32,558.32,558.32,0.0,0.7732483163777045,0.0,0.14615274394612407,0.08059893967617136,309,309
13801.0,4,-35.817383,18.490454,1,324.8,324.8,324.8,324.8,0.0,0.6457820197044335,0.0,0.07250615763546797,0.28171182266009853,66,66
13802.0,2,40.40707,-19.696003,6,-525.0,651.045,2161.32,3906.27,0.0,0.8671469202077685,0.0,0.0,0.13285307979223146,360,137
13803.0,1,-25.06524,36.768944,1,277.07,277.07,277.07,277.07,0.0,0.6416068141624859,0.0,0.0,0.35839318583751395,254,254
13804.0,0,46.92371,-9.096274,7,48.790000000000006,376.5414285714286,739.5699999999999,2635.79,0.0,0.9307607965733233,0.0,0.0,0.06923920342667664,289,30
13805.0,2,-14.017169,-4.6349974,2,424.36,462.3,500.24,924.6,0.0,0.8805970149253731,0.0,0.0,0.11940298507462686,128,51
13806.0,4,-44.833435,10.719856,1,256.38,256.38,256.38,256.38,0.0,0.7928855604961386,0.0,0.0,0.2071144395038615,63,63
13807.0,3,-19.536314,35.249306,1,112.6,112.6,112.6,112.6,0.0,0.6483126110124334,0.0,0.0,0.3516873889875666,366,366
13808.0,0,5.9861403,15.294883,5,149.64000000000001,349.53200000000004,639.3000000000001,1747.66,0.01428195415584267,0.8478079260268016,0.0,0.0,0.1379101198173558,96,5
13809.0,1,-18.08523,44.136642,1,155.05,155.05,155.05,155.05,0.0,0.3656884875846501,0.0,0.0,0.6343115124153498,304,304
13810.0,4,-7.030885,-1.3279666,4,-599.5,224.8775,653.5,899.51,0.0,1.0,0.0,0.0,0.0,55,28
13811.0,2,9.813665,-38.57777,4,-222.75,147.9375,333.0,591.75,0.0,1.0,0.0,0.0,0.0,238,183
13812.0,2,-7.369157,-5.826927,3,120.38,179.66666666666666,278.74,539.0,0.0,0.948041237113402,0.0,0.0,0.05195876288659794,104,41
13813.0,2,28.353489,-18.808964,5,-13.45,270.682,407.54,1353.41,0.0,0.9387230506919622,0.0,0.0,0.061276949308037836,134,39
13814.0,2,25.688318,-22.665884,3,-17.0,520.7066666666666,961.58,1562.12,0.0,0.9297109056922643,0.0,0.0,0.07028909430773564,136,55
13815.0,0,57.788048,-13.152797,5,-12.450000000000001,802.982,1965.74,4014.91,0.0,0.9872445559534982,0.0,0.0,0.012755444046501831,318,21
13816.0,4,-5.559231,-3.7334065,4,-8.67,138.76,371.69,555.04,0.0,0.9381417687976151,0.0,0.0,0.061858231202384886,63,23
13817.0,2,17.24884,-15.15017,2,128.7,191.49,254.28,382.98,0.0,0.9091738099580522,0.0,0.0,0.09082619004194782,351,28
13819.0,2,22.655573,-43.844933,3,307.0,380.1166666666666,425.05,1140.35,0.0,1.0,0.0,0.0,0.0,319,301
13821.0,3,-20.030619,-22.675545,2,115.49,192.82,270.15,385.64,0.0,0.9416554299346541,0.0,0.05834457006534592,0.0,261,144
13822.0,1,-39.194653,28.061104,2,163.62,316.0,468.38,632.0,0.0,0.3178481012658228,0.0,0.020174050632911392,0.6619778481012658,39,5
13823.0,2,-14.915031,3.2193568,2,307.24,478.83,650.42,957.66,0.0,0.8793308689931708,0.0,0.08495708288954325,0.035712048117285886,91,18
13824.0,2,45.84483,-18.225529,5,130.8,339.788,659.3000000000001,1698.94,0.0,0.9570438037835356,0.0,0.0,0.04295619621646438,309,32
13826.0,3,-22.776066,14.048325,2,-14.85,87.325,189.5,174.65,0.0,0.8579782790309106,0.0,0.14202172096908938,0.0,175,157
13827.0,3,-1.0085851,-11.685913,3,111.29,137.35,188.01999999999998,412.05,0.0,0.7822837034340493,0.0,0.01516806212838248,0.2025482344375683,142,57
13828.0,4,-59.214947,1.2162238,1,209.49,209.49,209.49,209.49,0.0,1.0,0.0,0.0,0.0,21,21
13829.0,2,-28.276896,-50.533447,1,-102.0,-102.0,-102.0,-102.0,-0.0,1.0,-0.0,-0.0,-0.0,358,358
13831.0,1,11.416912,39.0016,6,311.29999999999995,367.16499999999996,408.0,2202.99,0.0,0.47678836490406223,0.0,0.014139873535513098,0.5090717615604248,369,15
13832.0,1,-16.08668,23.513094,2,-11.25,20.474999999999998,52.199999999999996,40.949999999999996,0.0,0.09157509157509158,0.0,0.4835164835164835,0.4249084249084249,18,17
13833.0,2,-32.350018,-26.061827,1,384.8,384.8,384.8,384.8,0.0,0.8790280665280665,0.0,0.0,0.12097193347193345,158,158
